yyyyq,index,d12,e12,b_m,tbl,aaa,baa,lty,cay,ntis,rfree,infl,ltr,corpr,svar,csp,ik,crsp_s_pvw,crsp_s_pvwx,d3,e3
20081,1322.7,28.302,60.39074431472294,0.25405756718033023,0.0126,0.0551,0.0689,0.0432,0.0028124987,-0.05287704193781863,0.00315,0.016625721304919017,0.033983606404,-0.01128013878699996,0.014395102572000001,NaN,0.0379910889,-0.09375497047948356,-0.09850415174259208,7.0920000000000005,15.54
20082,1280,28.712000000000003,51.37,0.2744913881133144,0.018600000000000002,0.0568,0.0707,0.046,-0.0162079865,-0.04837253235768729,0.0046500000000000005,0.024760218800344624,-0.023711688959999977,-0.024837072372999924,0.007969530317999997,NaN,0.0375799219,-0.025752128043703415,-0.030827229016821556,7.1029999999999998,12.86
20083,1166.36,28.854000000000003,45.95,0.28712354824499153,0.0113,0.0565,0.0731,0.0443,0.0104029431,-0.05031411220285045,0.002825,-1.4624225944293023e-4,0.03308186240000022,-0.08532406789299996,0.031688497707999995,NaN,0.0364202396,-0.07857166008345551,-0.0837884025075123,7.0380000000000003,9.73
20084,903.25,28.387,14.879999999999995,0.35498422472109836,3e-4,0.0505,0.0843,0.0303,0.0041068277,-0.024768004179777665,7.5e-5,-0.03910267251111821,0.20688907907700016,0.23358725199999975,0.11443552442200006,NaN,0.0339120302,-0.2189594287500488,-0.22499269891918583,7.1540000000000008,-23.25
20091,797.87,27.255000000000003,6.859999999999999,0.4461408452185067,0.0021,0.055,0.0842,0.0355,0.0150659578,-0.03775813647171149,5.25e-4,0.01180147268679721,-0.06079401289600006,-0.12435608125599995,0.04229668698999999,NaN,0.0310803374,-0.1055788260911189,-0.11361199887771956,5.96,7.52
20092,919.32,25.594,7.51,0.4018764058245531,0.0018,0.0561,0.075,0.0429,-8.427914e-4,-0.02253901199696555,4.5e-4,0.01402855544429249,-0.080521630984,0.08235466549999981,0.017404679940999992,NaN,0.029952722,0.15687607756854716,0.14997798604203183,5.4420000000000002,13.51
20093,1057.08,23.901,12.54,0.3495214306012594,0.0012,0.0513,0.0631,0.0403,0.0063188109,-6.337413096538431e-5,3e-4,0.001279596463491961,0.043084662464,0.11084799757500008,0.007861546226,NaN,0.0296312908,0.15244060423235828,0.14645948859622426,5.3449999999999998,14.76
20094,1115.1,22.405,50.97,0.3255306600946486,5e-4,0.0526,0.0637,0.0458,0.0073032193,0.0105338212131619,1.25e-4,-9.260588325166186e-5,-0.055250988288000125,-0.021658153599999896,0.006832805642000001,NaN,0.0296912174,0.06065712975625637,0.05501637212161392,5.6579999999999995,15.18
20101,1169.43,21.904,60.93000000000001,0.3818781702977812,0.0015,0.0527,0.0627,0.0457777,0.004125254,0.013862699542003178,3.75e-4,0.007788876077221785,0.011196422699174091,0.018038891055766504,0.004998397743000001,NaN,0.0297589302,0.05420792577649802,0.04905035859823248,5.4589999999999996,17.48
20102,1030.71,22.037,67.1,0.42417654148446593,0.0012,0.0488,0.0623,0.0376074,-0.0026985127,0.018726384029974223,3e-4,0.0015347078311453988,0.12333273009756507,0.08398209649562505,0.015493384906999995,NaN,0.0305893195,-0.11543765265924943,-0.11994499088683641,5.5750000000000002,19.68
20103,1141.2,22.353,71.86,0.3843057827874361,0.0015,0.0453,0.0566,0.034063,-0.0065682318,0.003239164562781082,3.75e-4,0.0021746610694377555,0.05637541855560846,0.049770132572824144,0.008390624838,NaN,0.0312429721,0.11417093647744903,0.10780111490121924,5.6609999999999996,19.52
20104,1257.64,22.729,77.35,0.35810031690752153,0.0014000000000000002,0.0502,0.061,0.0413782,-0.0068310599,0.01257350641965821,3.5000000000000005e-4,0.0033876734465916325,-0.08209595564125793,-0.029411196602921907,0.0036500799719999997,NaN,0.0316526197,0.10832020599060654,0.10190918720920772,6.0340000000000007,20.67
20111,1325.83,23.431000000000004,81.31,0.3542699393574372,0.001,0.0513,0.0603,0.0429,-0.0144144659,0.012454254520691783,2.5e-4,0.019563918076093145,-0.009116367111999923,-0.011579101808000036,0.004276058029000002,NaN,0.0314008273,0.0572764143103075,0.05233200850481623,6.1609999999999996,21.44
20112,1320.64,24.341,83.86999999999999,0.35157003916438573,4e-4,0.0499,0.0575,0.0404,-0.0064565758,0.011718120276914643,1e-4,0.01009097540128967,0.03720214454500015,0.028159731170000146,0.0038654815399999996,NaN,0.0320076148,9.555167845161083e-4,-0.003966631287855682,6.4849999999999994,22.24
20113,1131.42,25.181,86.97999999999999,0.3999228470006543,1e-4,0.0409,0.0527,0.0265,-0.0020434164,0.01309244629325024,2.5e-5,0.005170076465740969,0.21173308985600015,0.134100224,0.027968693571999992,NaN,0.0332734486,-0.13817840879611465,-0.14277473667621832,6.5010000000000003,22.63
20114,1257.6,26.424999999999997,86.95,0.35723254070370847,1e-4,0.0393,0.0525,0.0248,3.534696e-4,-0.006495091354961643,2.5e-5,-0.00536385633503611,0.02056270237999991,0.023306786432000015,0.017844488695,NaN,0.0338428503,0.11641588390133495,0.10978985539264174,7.2779999999999996,20.64
20121,1408.47,27.352999999999998,88.53999999999999,0.3461819673570471,8e-4,0.0399,0.0523,0.029,-0.0063437214,-0.013773118452720964,2e-4,0.016484100818887626,-0.04901792161600005,-0.005853300573999798,0.002427148604,NaN,0.0344030859,0.1263446952343501,0.12052899807721351,7.0889999999999995,23.03
20122,1362.16,28.32,87.92,0.35510388514365976,9e-4,0.0364,0.0502,0.0225,-0.008526732,-0.01982014483188831,2.25e-4,3.749040943015203e-4,0.09276338376799997,0.06714976601599987,0.006560884278000003,NaN,0.034848531,-0.02671265985336002,-0.03209114683885361,7.4520000000000008,21.62
20123,1440.67,29.59,86.5,0.34038295380040234,0.0011,0.0349,0.0484,0.0226,-0.0119466412,-0.01815308183368441,2.75e-4,0.008406034565404896,0.00287315221599993,0.03808407141600001,0.0033246741049999993,NaN,0.0343928519,0.06349400591444887,0.05762610795720624,7.7709999999999999,21.21
20124,1426.19,31.246942068069245,86.51000000000002,0.3490324431820784,7.000000000000001e-4,0.0365,0.0463,0.0241,-0.024843585,-0.012258026081379752,1.7500000000000003e-4,-0.007804431153768054,-0.007482352767999911,0.004940975023999927,0.0038638886000000004,NaN,0.034443468,-0.004205251708826019,-0.011313424235082081,8.9349420680692422,20.65
20131,1569.19,32.11194206806924,87.69999999999999,0.34612999655658244,9e-4,0.0393,0.0485,0.0284,-0.0140982743,-0.00954983795429074,2.25e-4,0.013815270839412808,-0.028240973423999893,-0.024050966037999943,0.002634034626,NaN,0.0345619515,0.10612199885787788,0.10033243232433531,7.9539999999999997,24.22
20132,1606.28,33.266341322524596,90.95,0.33844435799753175,5e-4,0.0427,0.0519,0.0329,-0.0222345797,1.455982791094379e-4,1.25e-4,0.003140398585746551,-0.055194507829999795,-0.0569074692560001,0.004945930669,NaN,0.0343269266,0.02900614725509043,0.023438981896442668,8.6063992544553507,24.87
20133,1681.55,34.403911381199144,94.36999999999999,0.33352148460607534,2e-4,0.0464,0.0547,0.0342,-0.0211661524,0.010143777971353964,5e-5,0.002762265314512957,-0.01911621631300009,-0.00292899211599984,0.0020747441389999998,NaN,0.0345904159,0.05227774872088742,0.04663737736892526,8.9085700586745507,24.63
20134,1848.36,34.99204410973712,100.2,0.3044081256417155,7.000000000000001e-4,0.0462,0.0538,0.0367,-0.0193374224,0.012168528991717062,1.7500000000000003e-4,-0.004697863326343477,-0.03157226694400006,0.012521003707999911,0.0028283147830000005,NaN,0.034963445,0.10649819727880816,0.10062926410581374,9.5230747966072222,26.48
20141,1872.34,36.22767907280654,100.85000000000001,0.35061606571043513,5e-4,0.0438,0.0506,0.0331,-0.0295499267,0.01646307255795144,1.25e-4,0.013919819437114178,0.06929993477599994,0.056968907695999826,0.00342619577,NaN,0.0350767256,0.01763735840882319,0.012495331841210877,9.1896349630694125,24.87
20142,1960.23,37.38067679692139,103.12,0.34292845851211773,4e-4,0.0425,0.048,0.0307,-0.0268317879,0.013931230786382899,1e-4,0.0086756696135728,0.04388872752500017,0.037171001599999975,0.002199855854,NaN,0.0355333179,0.0512711869668645,0.04594636531088869,9.7593969785702033,27.14
20143,1972.29,38.49461129653305,105.96000000000001,0.33857618128370165,2e-4,0.0411,0.048,0.0295,-0.0246002217,0.008024088030610917,5e-5,-0.001309037815249381,0.025082554389999956,0.009953324576000178,0.002216331506,NaN,0.0359018398,0.010967513810418383,0.005794876226514534,10.022504558286219,27.47
20144,2058.9,39.443141092729945,102.31,0.3237556717220995,3e-4,0.0379,0.0474,0.024,-0.028828737,0.005656006438919917,7.5e-5,-0.013523448626439394,0.090182282,0.05922471327500012,0.005087067732999998,NaN,0.0356894966,0.04966311807116908,0.044077410075525014,10.471604592804113,22.83
20151,2067.889893,40.80660984693691,99.25,0.30745404508970464,3e-4,0.0364,0.0454,0.0223,-0.039636881,-0.006899834688906422,7.5e-5,0.005566155051700994,0.028795949440999946,0.03193390256000006,0.004760547116999999,NaN,0.0351556238,0.010518932043381835,0.005185585726496633,10.55310371727637,21.81
20152,2063.110107,41.74200180993394,94.91,0.31018683266447256,2e-4,0.0419,0.0513,0.0261,-0.0388015243,-0.008098277112445566,5e-5,0.01066834943397188,-0.06909552550000009,-0.07289323743999998,0.002513477122,NaN,0.0349763012,0.0019725117152815663,-0.0031769454992153223,10.694788941567241,22.8
20153,1920.030029,42.51039650947283,90.66,0.3356119547796398,2e-4,0.0407,0.0534,0.024,-0.0355783237,-0.012988818701425042,5e-5,-0.0029039800869937737,0.05213350695200014,0.030566500271000052,0.011060253700999998,NaN,0.0347238275,-0.06363208635259865,-0.06870045918678291,10.7908992578251,23.22
20154,2043.939941,43.387887360930144,86.53,0.31364881437793796,0.0023,0.0397,0.0546,0.0243,-0.0366633082,-0.02160440890142993,5.75e-4,-0.005967765660131463,-0.013939665789999833,0.0040039999999998965,0.005576187962,NaN,0.0340493027,0.0705284068168961,0.06444086954385253,11.34909544426143,18.7
20161,2059.74,43.875939593298376,86.44,0.3279547912959448,0.0029,0.0382,0.0513,0.0218,-0.035306903,-0.02299339863719119,7.25e-4,0.00679420780044393,0.07807592016800013,0.07362678511199983,0.008176932013000002,NaN,0.0336420256,0.013165591658347964,0.007113612403030434,11.041155949644605,21.72
20162,2098.86,44.459877377769956,86.92,0.3234753616705865,0.0027,0.035,0.0453,0.0179,-0.028026869,-0.028676835283421364,6.75e-4,0.012119328775636928,0.062025075860000056,0.05453498067199991,0.004677797684,NaN,0.0336687697,0.025037932038360466,0.01952346226418067,11.278726726038828,23.28
20163,2168.27,45.02569130774271,89.09,0.31679388687551713,0.0029,0.0341,0.0431,0.0196,-0.0294651211,-0.03254443324065408,7.25e-4,0.001701117758839521,-0.018338833840000013,0.013928143520000047,0.002429917747,NaN,0.0337542685,0.03832649120440035,0.03281069101161016,11.356713187797851,25.39
20164,2238.83,45.70060348529786,94.55,0.2934790968799652,0.0051,0.0406,0.0483,0.0272,-0.0301740303,-0.025011507178695973,0.001275,1.6568086551593808e-5,-0.09460945090200001,-0.07050685632999998,0.0018344591419999993,NaN,0.0334616271,0.03671931741705614,0.030967399767926507,12.024007621816583,24.16
20171,2362.719971,46.382423851642145,100.28999999999999,0.2815988893326394,0.0074,0.0401,0.046799999999999994,0.0274,-0.0335683636,-0.016149099559419493,0.00185,0.009812286689419691,0.013986674359999896,0.012737336023999957,0.0011347973149999997,NaN,0.0339468865,0.061371060757098084,0.056099541452254265,11.722976315988888,27.46
20172,2423.409912,47.219019419637746,104.02,0.2725452275230835,0.0098,0.0368,0.0437,0.0258,-0.0340129656,-0.00970256667621213,0.00245,0.004733368608004218,0.029498570900000187,0.05183621580799991,0.0013411859419999999,NaN,0.0342457098,0.031241792935104984,0.02592921456220809,12.115322294034428,27.01
20173,2519.360107,48.17310297806154,107.08000000000001,0.2597061667913033,0.0103,0.0363,0.043,0.0259,-0.0380509189,-0.01101225840023097,0.002575,0.007609560939764393,0.005086469614999922,0.017612650340000036,0.0012694794679999999,NaN,0.034220315,0.0434910730168423,0.03792673694851789,12.310796746221648,28.45
20174,2673.610107,48.93201933560771,109.88,0.2353933430957158,0.0132,0.0351,0.042199999999999994,0.0254,-0.0340259764,-0.019900371016577274,0.0033,-0.001195207824357114,0.01251873226399991,0.03546134912000021,8.17573831e-4,NaN,0.0343111913,0.06808204320110578,0.0628984257285794,12.782923979362749,26.96
20181,2640.87,50.003029588573234,115.44,0.24735353372048818,0.017,0.0387,0.0464,0.0285,-0.0374092675,-0.01824830622528341,0.00425,0.012290892570297363,-0.028672134959999984,-0.043119418684000044,0.009382630197999998,NaN,0.0349336167,-0.00771026721117396,-0.01244752477179345,12.793986568954411,33.020000000000003
20182,2718.37,50.990290148977294,122.48,0.2456383634965433,0.019,0.039599999999999996,0.0483,0.0291,-0.0326380518,-0.022127782666112587,0.00475,0.009757407214470604,-8.913931960001786e-4,-0.01860212799999994,0.003908261706999999,NaN,0.0353205929,0.034688918525839885,0.029668949058061722,13.102582854438491,34.049999999999997
20183,2913.98,52.33899552484125,130.39,0.22533523237703526,0.0213,0.0398,0.048799999999999996,0.0334,-0.0313098321,-0.02087050491163112,0.005325,0.0017857922369626245,-0.049997585583999915,0.003767077040000011,0.0013557387300000003,NaN,0.03517832,0.07680981646933205,0.07173186199219317,13.6595021220856,36.36
20184,2506.85,53.74817808461687,132.39,0.25557816548195283,0.023700000000000002,0.04019999999999999,0.0513,0.0284,-0.0237518312,-0.019217449348949846,0.005925000000000001,-0.004777391765931505,0.07856805738000006,0.010629784790000096,0.014208258914999996,NaN,0.0352869797,-0.13619597824283092,-0.14076507072223243,14.192106539138369,28.96
